epoch,train_loss,train_mse,train_phys,val_loss,val_mse
27,0.04890732399441979,0.048304794751333466,0.006025290554107139,0.047283442690968513,0.046678878366947174
28,87.27518631382422,0.0454530937202049,872.2973041103476,0.044196002185344696,0.043594284914433956
29,0.04271630163897167,0.04210271573427952,0.006135857861601945,0.04142142552882433,0.04078468959778547
30,161.23918083603635,0.039407735972693474,1611.9977472099956,0.0389099046587944,0.03829773981124163
31,0.037657479219364395,0.03705320552443013,0.006042739559868069,0.03661370184272528,0.03599842172116041
32,0.03542442461757949,0.0348230575521787,0.006013670357677973,0.03446922544389963,0.033877101726830006
33,0.03378260406580838,0.0331733494319699,0.006092545449395071,0.03256414830684662,0.031968146562576294
34,0.03168757333222664,0.03107650171626698,0.006110717909354152,0.030885888263583183,0.030254727695137262
35,0.030023220870079415,0.029415261339057575,0.0060795938850126486,0.029329216107726097,0.02871386706829071
36,0.02858061704671744,0.02796959893947298,0.006110180112900156,0.027971491683274508,0.027332750614732504
37,0.027253278164249477,0.026642310348424045,0.006109678638026569,0.026709464844316244,0.026102544739842415
38,0.02616529194920352,0.025562250027150818,0.006030418952419,0.02563734957948327,0.025001294910907745
39,0.025056310844692318,0.024444735354997894,0.006115755235606974,0.02463835757225752,0.024026634637266397
40,0.024168390837131126,0.023566919576489563,0.006014713170853528,0.02377320220693946,0.023149622604250908
41,0.023445335470817306,0.02283175758114367,0.006135776991758383,0.023019507061690092,0.022383483592420816
42,0.02262249131771651,0.022020066326314754,0.006024249377801563,0.022321602329611778,0.021692578680813313
43,0.02197524385921883,0.021362862352168922,0.0061238155643822565,0.021676506847143173,0.02108697174116969
44,0.021336028521711178,0.020725759988029797,0.0061026845607116366,0.02116294763982296,0.020555004477500916
45,0.02096792208877477,0.02035654652299303,0.006113756278699095,0.02069151122123003,0.020081485155969858
46,0.02064562233334238,0.020035452971404247,0.006101692222397436,0.020302760880440474,0.019667597021907568
47,0.020115142688155174,0.019508244695537018,0.006068980631728967,0.01994480798020959,0.019301887601614
48,0.019718038764866917,0.019101710538520958,0.006163282559789492,0.019586485344916582,0.01898698043078184
49,0.019394392824985764,0.018783492798155003,0.00610900263894688,0.01934740925207734,0.018697939347475767
50,195.3202442381757,0.01853126705144391,1953.017142457055,0.01911328500136733,0.018467360641807318
51,6319.893206228079,0.018629099157723514,63198.74470400738,0.018865633755922318,0.01825937209650874
52,0.01901727683390632,0.018404644885749527,0.0061263193122365256,0.01868784660473466,0.018075841944664717
53,0.018535775499361935,0.017926849707057983,0.00608925727393591,0.018519621808081865,0.01791467424482107
54,0.018378926666848587,0.017770046481128895,0.00608880218174873,0.018370753154158592,0.017765897326171398
55,0.018512616554896038,0.01791436377574097,0.005982526253457322,0.018247005995362997,0.01763862045481801
56,0.018328345013838825,0.017714076365033787,0.0061426857119482575,0.018132395576685667,0.01753602409735322
57,0.0182018019258976,0.017594251330151703,0.006075506042124647,0.01809380715712905,0.01744200335815549
58,0.017980278300290756,0.01737243930498759,0.006078389416815657,0.017952943686395884,0.017366088926792145
59,0.017881029200824825,0.017281413896743095,0.005996152927929705,0.017949020955711603,0.017288505099713802
60,0.017810882718274086,0.01720360406871998,0.006072785747660832,0.017872485797852278,0.017230038531124592
61,0.021498292853886432,0.01725610356890794,0.042421896659740894,0.01782889384776354,0.017176141031086445
62,0.017682067654801136,0.01707088408257925,0.006111835637553172,0.01773581001907587,0.01713738078251481
63,0.01775429104313706,0.01715075433480017,0.006035368169911883,0.01772836223244667,0.01709567429497838
64,0.01767273015822425,0.01707006748201269,0.00602662731244257,0.017712265718728304,0.017060588113963604
65,0.017731649857578857,0.017119880060129093,0.006117698778821664,0.017676869872957468,0.017036254983395338
66,0.017617524121746872,0.017007804729721764,0.006097193990805836,0.01761007495224476,0.017003945540636778
67,0.017575773551608578,0.016968856452766693,0.0060691714258582306,0.017597223166376352,0.016989626921713352
68,0.01758296477297942,0.016983442431823773,0.005995224371100917,0.017619046848267317,0.016967063769698143
69,0.017532873898744583,0.01692109317942099,0.006117806120803862,0.017557313665747643,0.01694972114637494
70,0.017606539538863934,0.016992695234490162,0.006138442987293908,0.01757785864174366,0.016940811183303595
71,0.017503543785124115,0.01690010020904469,0.0060344355350190945,0.017537443432956934,0.01692530419677496
72,0.017397813273198677,0.01679814764947602,0.005996656604111195,0.01752391317859292,0.01691624615341425
73,0.017511622246467705,0.016899421049112625,0.006122010209682313,0.01751210866495967,0.01690620183944702
74,0.017481254018617397,0.016876867774761085,0.006043860731138425,0.017558271996676922,0.016900856979191303
75,0.017642041273189312,0.01703917384712082,0.006028672920144869,0.017484049778431654,0.016892563086003065
76,0.017562387285358978,0.01695339830422943,0.006089891137724573,0.01750433724373579,0.016890780068933964
77,0.017570504410700363,0.01696157811040228,0.006089265105512106,0.017504779621958733,0.0168856680393219
78,0.01741179586811499,0.016810673345444782,0.006011226891793988,0.01751561276614666,0.016881797462701797
79,0.017478705073396366,0.016876708151716175,0.006019969146247163,0.01747851027175784,0.016878098715096712
80,0.017505160843332607,0.01690042151533293,0.006047392969555927,0.01747020147740841,0.016872855834662914
81,0.017419968703479477,0.016813394020904194,0.006065747954628684,0.017487583216279745,0.016873962711542845
82,0.017520002230550304,0.016906687679390114,0.00613314573737708,0.01748688006773591,0.016869537066668272
83,0.017409329613049824,0.016805260809081974,0.006040687940901879,0.017462504096329212,0.016865414567291737
84,0.017520000593680325,0.016914134280699673,0.006058664879564083,0.017477968707680702,0.01686799479648471
85,0.01748198733636827,0.01687825352630832,0.0060373388908126135,0.017471289727836847,0.016867542639374733
86,0.01752294193614613,0.016920323850530567,0.006026180051831585,0.01746696513146162,0.0168621139600873
87,0.018004725658983894,0.017229620649507553,0.00775104992543206,0.01751113124191761,0.016864169854670763
88,0.017565015251889374,0.0169499483749722,0.006150668740949847,0.017490277532488108,0.016867091413587332
89,0.017410020005296577,0.016816210989473446,0.005938090242897019,0.017473697662353516,0.016859879717230797
90,0.017392045056278057,0.01678348087113012,0.006085640525050236,0.017483624164015055,0.016861535143107176
91,0.017451863397251476,0.016848296322154278,0.006035670990858114,0.017496737651526928,0.016860157251358032
92,0.017380113741665176,0.016774347108421905,0.006057666233656081,0.017472090665251017,0.01686021452769637
93,0.0175596113796487,0.016954430237864002,0.006051809442314235,0.017447066493332386,0.016857925336807966
94,0.017511432990431786,0.016889537938616493,0.0062189498972712145,0.017452471889555454,0.01685866666957736
95,0.017465961589054627,0.01686152604154565,0.006044355926640106,0.017480106092989445,0.01685721380636096
96,0.017411962659521538,0.016813044069391308,0.005989186352852619,0.017476098146289587,0.016857572365552187
97,0.01744687653174906,0.01683778835065437,0.00609088238949577,0.017451457679271698,0.016857823356986046
98,0.1239194158238895,0.016905362068703682,1.0701405529186807,0.017489830031991005,0.01685584243386984
99,0.017473877859160755,0.016863781281492927,0.006100965169907519,0.017475171014666557,0.016857869923114777
100,0.01743564173353441,0.016834222485847546,0.006014193027195605,0.01749254483729601,0.016857010778039694
101,0.017511840909719467,0.01691211551202066,0.005997255077642022,0.017443416640162468,0.016856717877089977
102,0.01740553393734224,0.016792169489869564,0.006133645871710597,0.01745474338531494,0.016856644302606583
103,0.017398843090191032,0.016796520516050583,0.006023226334064296,0.017503828275948763,0.016857756301760674
104,0.017455884396578327,0.016848645116569416,0.006072393251639424,0.017448917496949434,0.01685656514018774
105,0.017417258695896828,0.016813724019536465,0.0060353458181700926,0.017459378112107515,0.016857487615197897
106,0.01745945644198042,0.01685716471437252,0.0060229189693927765,0.017482885159552097,0.016856891568750143
107,0.01754543123145898,0.016938404321218983,0.006070269850280249,0.017469059210270643,0.016855775378644466
108,0.017386095795893307,0.016779468310150234,0.006066274913874539,0.017454177141189575,0.016854961402714252
109,0.01744822401440505,0.01685332450451273,0.005948994908425392,0.017461327370256186,0.01685848832130432
110,0.01742864123573809,0.016825620367219955,0.006030209588282036,0.017444330733269453,0.016856994479894638
111,0.017464176667007534,0.016860426544691578,0.006037500955051545,0.01747166085988283,0.016855203546583652
112,0.01754349594314893,0.016929892427993542,0.006136033458240105,0.01745921978726983,0.01685556350275874
113,0.017435276937304123,0.016833475847361667,0.006018011393307736,0.017458945978432894,0.01685609482228756
114,0.01740966313941912,0.016806593616351936,0.0060306959926630516,0.017451788764446974,0.016855991911143064
115,0.017570198965117786,0.01696818649317279,0.006020123477686535,0.01745676528662443,0.01685561379417777
116,0.017462566438497917,0.016860155586266155,0.006024109143199343,0.01749170944094658,0.016855165362358093
