epoch,train_loss,train_mse,train_phys,val_loss,val_mse
38,0.03413419064247247,0.033522644729325264,0.006115461897217866,0.03341926075518131,0.03278356045484543
39,0.03241407922045751,0.031809038228609345,0.006050408987159079,0.03176059713587165,0.03115822607651353
40,0.03093557505670822,0.030327783953962906,0.006077911126229799,0.030287364963442087,0.029683591797947884
41,0.029484056613662026,0.02887751320094773,0.00606543483269034,0.028962423093616962,0.028347143437713385
42,0.02835912624317588,0.02775127017362551,0.006078560695503697,0.027758650481700897,0.027140391059219837
43,0.027114466961586113,0.026509668057163555,0.006047989270000747,0.02666194597259164,0.0260486863553524
44,0.0260793094269254,0.02546257514393691,0.006167344523198677,0.02570815570652485,0.025066907051950693
45,0.02524140172384002,0.024635472250255672,0.006059295582500371,0.024827036075294018,0.024181404151022434
46,0.02431660642226537,0.023701910437508064,0.006146960200346781,0.02398987067863345,0.02338535152375698
47,0.02363432136674722,0.023027311954082863,0.006070093082433397,0.023270998615771532,0.02266968274489045
48,0.02290368102716677,0.022294924453352436,0.006087564284715689,0.02263910509645939,0.022029140032827854
49,0.022302647826798035,0.021701081853472824,0.00601565885837331,0.02206342574208975,0.02145367907360196
50,1638.0075169594,0.021156998520547695,16379.863919196256,0.021575319580733776,0.020953665021806955
51,8105.845157643215,0.020769554895885063,81058.24455569475,0.021120913326740265,0.020518529694527388
52,33852.098324258724,0.02029830544735446,338520.7635463039,0.020758007187396288,0.020127609372138977
53,0.020534072748639366,0.019920435762315086,0.006136370131350828,0.0203577047213912,0.019764189142733812
54,0.02013701358527848,0.019532278857447884,0.006047347631079681,0.020064570009708405,0.019430026412010193
55,0.019755348337419106,0.01915893235215635,0.005964159810294707,0.019725426100194454,0.019133297726511955
56,0.019560920977682777,0.018958612034718197,0.006023089006317385,0.019505911506712437,0.018869955092668533
57,0.01934669635286837,0.0187390586643508,0.006076375177750985,0.019235165789723396,0.018636456225067377
58,0.019144461857098522,0.01853461049948678,0.00609851312456709,0.019020503386855125,0.01842847280204296
59,0.01925576054914431,0.018639111439838554,0.0061664900629583635,0.018828149419277906,0.018242646008729935
60,0.018731630435495666,0.01812041059813716,0.006112198387695985,0.018699693027883768,0.01808039052411914
61,0.0185598891341325,0.017949356387058895,0.0061053272731827965,0.01853396976366639,0.017935515381395817
62,0.018476058079889328,0.017870697954838925,0.0060535987387552405,0.01842989632859826,0.017808259930461645
63,0.018370083109899002,0.01776175375914935,0.006083291927070329,0.01829448202624917,0.017695642076432705
64,0.018193905382896915,0.017592327330600132,0.00601578052296783,0.018235385417938232,0.01759611489251256
65,0.018091286955909294,0.017492978353843544,0.005983086387542161,0.018115831073373556,0.017506685573607683
66,0.01807840382962516,0.01747138442640955,0.006070193862824729,0.018072193022817373,0.017429322004318237
67,0.017963156329863,0.01735918133547812,0.006039750084958293,0.018001495394855738,0.017362515442073345
68,0.018078965671134716,0.0174711315017758,0.006078343020018303,0.017895122058689594,0.017301578540354967
69,0.017812749653151543,0.017198380929502575,0.006143687673929063,0.017896505072712898,0.017248020507395267
70,0.017956318841739136,0.01734302949273225,0.006132892093084978,0.01782047748565674,0.017201377544552088
71,0.017854739996519955,0.017247584733096035,0.0060715522673545465,0.017796841450035572,0.017159953247755766
72,0.017741161088148754,0.01713735909398758,0.006038019165509578,0.017769213765859604,0.01712361630052328
73,0.01775153833582546,0.01713845387778499,0.006130845808057171,0.01775243692100048,0.01709292270243168
74,0.017673203862751976,0.017065461217002434,0.006077425427396189,0.01767664821818471,0.017065465915948153
75,0.017667417894258644,0.017059529792856087,0.006078881169246001,0.01765763247385621,0.017040868289768696
76,0.017704208466139706,0.017101187428290195,0.006030209785835309,0.017638481687754393,0.017018110025674105
77,0.017672274148825443,0.01706358420690804,0.006086900576271794,0.017583976034075022,0.0170001364313066
78,0.0175406372343952,0.016934195505172916,0.006064418223545406,0.017617774661630392,0.0169832156971097
79,0.01766004300478733,0.01704831150445071,0.006117316908344175,0.017577483784407377,0.016969339922070503
80,0.017662839117375286,0.01705797157730117,0.006048676205065214,0.017564365174621344,0.016955670434981585
81,0.01752780219822219,0.016926716984898754,0.006010851752238743,0.01756319310516119,0.016944614704698324
82,0.01759824755065369,0.01699323108363332,0.006050165784968572,0.0175524796359241,0.016935120802372694
83,0.017493337223475628,0.016884971184260918,0.006083659531379288,0.017571700271219015,0.016925189178436995
84,0.01757397101909825,0.016968134508439987,0.006058365050138849,0.017538452055305243,0.016918743960559368
85,0.017513936159737183,0.016912333243949848,0.00601602994808645,0.017557882703840733,0.01691043982282281
86,0.017445036577004375,0.016838775213920708,0.0060626129676221,0.01752933580428362,0.01690597925335169
87,0.01745114444444577,0.016848227460727547,0.006029168426087408,0.017515489365905523,0.016898713540285826
88,0.017439464728037517,0.01683883922118129,0.006006253756244074,0.017518521286547184,0.01689462596550584
89,0.01743160080954884,0.016824911235634125,0.0060668949630450116,0.017497004941105843,0.0168909621424973
90,0.017422582756615047,0.01681403330329693,0.006085494067519903,0.01750841736793518,0.016887498553842306
91,0.017445095730098812,0.016834105788306755,0.006109900306910276,0.017515435349196196,0.0168866659514606
92,0.017439230768518013,0.016828435078037506,0.006107954802273801,0.01748954225331545,0.0168810049071908
93,0.017453956615292664,0.01684839210726998,0.006055645842218038,0.017463811207562685,0.016879413276910782
94,0.01754076225739537,0.016928958904111023,0.006118033321179224,0.017479056026786566,0.016876557376235723
95,0.017457962374795567,0.016847447689735527,0.006105147288039778,0.017481316812336445,0.016874023247510195
96,0.017394221190250282,0.016790773183333153,0.006034480817051548,0.01748069003224373,0.016872734762728214
97,0.017552532086318188,0.01694452263076197,0.006080093158578331,0.01750014629215002,0.016872905660420656
98,0.017551033785848907,0.016942678894283192,0.006083548069000244,0.01747884415090084,0.01686967071145773
99,0.017394372459613915,0.01678924220190807,0.006051303014497866,0.01748785236850381,0.016868004575371742
100,0.017465767365964977,0.016860585462189083,0.006051818543875759,0.01750405365601182,0.016867745667696
101,0.017428151952723663,0.016828670617983196,0.005994812881743366,0.01749938353896141,0.016865926794707775
102,0.01742383386149551,0.016815485460965923,0.006083484089961557,0.01747214375063777,0.016865340527147055
103,0.01743699965829199,0.016837481183536125,0.005995183788014181,0.017477128189057112,0.01686504576355219
104,0.017508042242490883,0.016906857038989212,0.006011851823352503,0.01750578172504902,0.016864340752363205
105,0.017526988109404392,0.01691615471447056,0.006108332848684354,0.01750038657337427,0.01686366042122245
106,0.017454450724251343,0.016846202285678097,0.006082481676430413,0.017459459602832794,0.01686251349747181
107,0.017445728916561966,0.016837529838085175,0.006081990784767902,0.017458191607147455,0.016862577758729458
108,0.017433078620921482,0.01682921086974216,0.0060386789511099005,0.01750978408381343,0.016862041782587767
109,0.017376812062028683,0.016781751574440437,0.005950605920092626,0.01747014746069908,0.016861971467733383
110,0.017397584337176697,0.016796497853867935,0.006010864762532891,0.01747242547571659,0.016861530486494303
111,0.017434507213307148,0.016832051516482323,0.006024556897693511,0.017456476110965014,0.016860537696629763
112,0.017523017514384155,0.01691254462595239,0.006104728009438876,0.01746697910130024,0.016860897187143564
113,0.0175006723200733,0.016893429822768227,0.006072424239281452,0.01746488455682993,0.01685980474576354
114,0.017506327705852913,0.01689992884569096,0.0060639894623873815,0.01744979340583086,0.01685948111116886
115,0.01749079152377266,0.016888922080397606,0.00601869523807457,0.017495534848421812,0.016859538853168488
116,0.017830227078361946,0.017214714493038075,0.006155126841005051,0.01749939378350973,0.016859376337379217
117,0.017437448104222614,0.016825459615299194,0.006119884240130584,0.017461803276091814,0.01685860240831971
118,0.017440824854103,0.016825188967314633,0.006156357569676457,0.01746813114732504,0.016858863178640604
119,0.01755135241105701,0.01694957542261391,0.006017769559879194,0.0175001360476017,0.016859123948961496
120,0.776402770908493,0.016809172392117256,7.595935917586427,0.01744984509423375,0.01685861451551318
121,0.017450451596894047,0.0168486652952252,0.0060178626356928635,0.017473723739385605,0.01685902616009116
122,0.01739300826959538,0.016789594157175583,0.0060341408137570725,0.017460037488490343,0.0168591164983809
123,0.017457532668204018,0.016848436415647015,0.006090962666679512,0.01745519507676363,0.01685880357399583
124,0.017352310573738632,0.0167494701842467,0.006028403866697441,0.01746143726631999,0.016858799383044243
125,0.01747607005139192,0.016871058410315803,0.006050117285639951,0.01747072720900178,0.01685853349044919
126,0.017448549017761692,0.016836330971934578,0.006122180684046311,0.01750086573883891,0.01685854233801365
127,0.0174237351413026,0.016820037398825993,0.006036977283656597,0.01748778624460101,0.01685861498117447
128,0.017396249385042625,0.016787801897435478,0.006084476837493254,0.01747041940689087,0.016858807764947414
129,0.017595101655884224,0.016986323774538258,0.006087778404242162,0.01746162073686719,0.016858513932675123
