epoch,train_loss,train_mse,train_phys,val_loss,val_mse
42,0.02789784459905191,0.027296352341319576,0.006014922407991959,0.02716531092301011,0.026552302297204733
43,0.026599400422789833,0.025997248280680542,0.006021521279983448,0.026148361153900623,0.02551764389500022
44,0.025736795964114594,0.02511581372131001,0.006209821045172937,0.025190189480781555,0.024565883446484804
45,19.004485885979552,0.024051850322972645,189.80433481529525,0.024350319523364305,0.023742579855024815
46,0.8400263157532071,0.023321675418904335,8.167046024266517,0.023643624503165483,0.022999711334705353
47,0.023527076072765118,0.022917562531250896,0.0060951352881437,0.0229253307916224,0.02231707889586687
48,0.022577251279444405,0.021972044173515205,0.006052069972749009,0.022330040112137794,0.021704707760363817
49,0.02202755489358396,0.021417918756152645,0.0060963615577555065,0.021764835342764854,0.02115871896967292
50,1.2670036870986223,0.020881908183748073,12.461217330740482,0.02130417013540864,0.02067657234147191
51,0.02106194243286595,0.0204489700157534,0.006129723395023382,0.02083937032148242,0.020239164121448994
52,0.020583644057765152,0.019974709742448547,0.0060893428286142425,0.02050240570679307,0.019855614751577377
53,0.020241178967284435,0.0196316261408907,0.006095528221604499,0.02010233048349619,0.019509035162627697
54,0.019966421140865845,0.01935474732608506,0.006116736271051746,0.01982390647754073,0.019195666071027517
55,0.019572861549077614,0.018970844025413196,0.006020174178323059,0.01952799642458558,0.018915351014584303
56,0.019380718356732166,0.01877924156459895,0.006014768217662067,0.01928748469799757,0.018675160594284534
57,0.01925282214175571,0.0186509018707456,0.006019202752433943,0.019092246890068054,0.018456952180713415
58,0.018979048920851765,0.018375857761411957,0.006031910931183534,0.018887655343860388,0.018275047186762094
59,0.018732342473936802,0.018133026350176697,0.005993159967615749,0.01873321132734418,0.01809096848592162
60,0.01859592217387575,0.017987005694797546,0.006089164861336802,0.018567704129964113,0.017957340460270643
61,0.018389675822673424,0.017784276977181435,0.006053987918703845,0.018430701922625303,0.01781782554462552
62,0.018305410207672554,0.017700200618216484,0.0060520952313461085,0.01834119763225317,0.017704800702631474
63,0.01816761273552071,0.017572698776017536,0.005949140159469663,0.01825615670531988,0.01759595237672329
64,0.018133047008604714,0.01752764161563281,0.006054054042606643,0.01811935566365719,0.0175126981921494
65,0.018081303290797,0.017476027154109695,0.006052762749745991,0.018039256799966097,0.017428329680114985
66,0.017914106166272453,0.017310596550955917,0.006035096393051473,0.017958390060812235,0.01736232778057456
67,0.017902556016589657,0.017299172863589996,0.006033830598674037,0.017891589552164078,0.017296336591243744
68,0.017888997201666687,0.01728591991757805,0.00603077161323392,0.017886649817228317,0.01723957946524024
69,0.017828686953042492,0.017219039301077526,0.006096475376662883,0.017787976656109095,0.017196811269968748
70,0.017759719637758804,0.017153661641659157,0.006060578888564399,0.017760684713721275,0.017154403496533632
71,0.01767900354708686,0.017073493507323845,0.006055100496406808,0.017727280035614967,0.017129389569163322
72,0.017752508830392,0.017146109800898666,0.006063990252600474,0.017745267134159803,0.017087167594581842
73,0.01773481641077634,0.01712490352943088,0.006099128277238571,0.017646772786974907,0.017059326171875
74,0.017616614925138878,0.01700769579320243,0.00608919154513966,0.017628686502575874,0.01703742239624262
75,0.017618596045808357,0.01701588443282879,0.006027117921886119,0.017657143995165825,0.01701238239184022
76,0.017621390352194958,0.017014445172566357,0.006069450653299238,0.01759497309103608,0.01700348360463977
77,0.01768555955001802,0.017073488512048214,0.006120710577251333,0.017599735409021378,0.016976878978312016
78,0.017671384989763752,0.01706092722826835,0.006104577600843076,0.01756730815395713,0.01696425210684538
79,0.017544357896302685,0.016942396618877396,0.006019613141137542,0.017570581287145615,0.016953738871961832
80,0.017502376132390716,0.016892169404662018,0.006102067404285524,0.017562859691679478,0.016940217930823565
81,1.8379265434588448,0.01687095949256962,18.210555280220103,0.01753657590597868,0.016933996696025133
82,0.017485591611175827,0.01688015390413277,0.006054376604769266,0.017550888005644083,0.016923899296671152
83,0.017520630957953857,0.016905340027402748,0.006152910603718324,0.017561706248670816,0.016914919950067997
84,22887.18177302498,0.01699521643758723,228871.65738712347,0.01752257300540805,0.016911772545427084
85,0.017531374808062206,0.016919809704025585,0.006115650715814395,0.017536431085318327,0.01690756669268012
86,0.017519839728871982,0.016913063880620582,0.006067758905842449,0.017531459219753742,0.016897941939532757
87,1.7737402479079636,0.016888009214943104,17.568522012058757,0.01748096803203225,0.01689380733296275
88,0.017553770180904503,0.01694537877020511,0.006083914685542836,0.017501865047961473,0.016893402207642794
89,0.017480645046541184,0.016879052459967857,0.00601592565406904,0.01752325054258108,0.016883816570043564
90,0.017554374863252495,0.01693786167059884,0.006165130698884075,0.017476945649832487,0.016883001197129488
91,0.017440721646628597,0.016837006463020138,0.006037152090081663,0.017493414226919413,0.016882947646081448
92,0.01752648502588272,0.01692764929523974,0.0059883583224180975,0.01748670032247901,0.016876941546797752
93,0.017410476071139176,0.01680408449222644,0.006063914660251502,0.017473723739385605,0.016874411143362522
94,0.01742332541581356,0.016819348897446285,0.006039763758467002,0.017530733719468117,0.016868730541318655
95,0.017411435587388096,0.01679938498207114,0.006120505940281983,0.01750493422150612,0.016873912420123816
96,0.017573169855908913,0.016959867299054607,0.006133024806551861,0.01747517939656973,0.016871596220880747
97,0.017433794243543438,0.01683123398459319,0.0060256009244106035,0.017501214053481817,0.016867450438439846
98,0.017400288954377174,0.01678532695002628,0.0061496204668373775,0.017489463556557894,0.01686823135241866
99,0.017570729677875836,0.0169530880609245,0.00617641539341121,0.017516187857836485,0.016865709330886602
100,0.01755421490154483,0.0169468071932594,0.006074076165642702,0.01747942715883255,0.016863965429365635
101,0.017547840026743484,0.016945459400162552,0.006023806350475008,0.017504134215414524,0.01686339918524027
102,0.017791085340308422,0.017178459883187756,0.006126254401875265,0.0174945630133152,0.016863476485013962
103,0.017774124545129864,0.017164281117870953,0.006098432762717659,0.017453338019549847,0.016863157507032156
104,0.01745580148064729,0.01684697311032902,0.00608828416884397,0.017481377348303795,0.01686354773119092
105,0.017494229994940037,0.016883737322959034,0.006104926310592528,0.017466768622398376,0.016863761469721794
106,0.01741135950115594,0.01680328002707525,0.006080795982570359,0.017467503901571035,0.016862003598362207
107,0.01755074772870902,0.016939730016571102,0.00611017726248864,0.01746904756873846,0.01686235051602125
108,0.017460762269117615,0.016852706981201965,0.006080553485927257,0.017474395222961903,0.01686082687228918
109,0.017476051424940426,0.01687988116772789,0.005961702106464089,0.01746778655797243,0.016858784947544336
110,0.017518894013130303,0.016907988849914436,0.006109050743168954,0.01746501587331295,0.01686175586655736
111,0.017570193405404236,0.016961231573738834,0.006089618796426238,0.017503672745078802,0.016859782859683037
112,0.01752303264132052,0.016916339313893608,0.006066933387156689,0.017482927069067955,0.01685942243784666
113,0.017383257181129673,0.016773469435671966,0.00609787790612741,0.017470064107328653,0.016858994495123625
114,0.017465669605316536,0.01685905498875813,0.006066145897476059,0.01749729085713625,0.01686078356578946
115,0.017537824075781937,0.016933074051683598,0.006047501666189143,0.017487010918557644,0.016859584022313356
116,0.017521622562498756,0.016904107182089127,0.006175152999772267,0.017508920282125473,0.016858576331287622
117,86.39324341722849,0.016875138393405712,863.7636621731023,0.017450981307774782,0.016858655959367752
118,0.01738481562245976,0.016778016914472435,0.006067988434524247,0.017502399627119303,0.016859193332493305
119,0.01742648615530043,0.016819786393281185,0.00606699718275305,0.01747241336852312,0.01685776887461543
120,0.0174861785983949,0.016883709016397144,0.006024695396649115,0.01745480764657259,0.016859364230185747
121,0.017445192982753117,0.01683231643542196,0.006128764824207985,0.01746864803135395,0.016857430338859558
122,0.01746809584173289,0.01685883355976054,0.006092623638158495,0.017460231203585863,0.016858750022947788
123,0.017437798337954464,0.016835186574043648,0.006026116383233757,0.017466410528868437,0.016857865266501904
124,0.017481944834192593,0.01687319080034892,0.0060875407194323616,0.017473614308983088,0.016858867835253477
125,0.01744643993901484,0.016845421865582466,0.006010180113442017,0.017460373230278492,0.016857758164405823
126,0.01756750526979114,0.016960854698536976,0.006066505486766498,0.01745649240911007,0.016857445240020752
127,0.017496955439899906,0.01688859761325699,0.00608357795598832,0.017473353538662195,0.016857019625604153
128,0.017466600363453228,0.01685036007653583,0.006162403236058625,0.01748960977420211,0.016856863163411617
129,0.017712967188069313,0.017104421742260456,0.006085454048871091,0.01747847441583872,0.016856922768056393
130,0.01755066735274864,0.016933917209054485,0.006167502467040763,0.01745005091652274,0.016856776550412178
131,0.017514949269366985,0.016911564789938206,0.006033846374714013,0.017467846628278494,0.01685664476826787
132,0.017423076498689072,0.01681701068512418,0.006060656668110328,0.01746095297858119,0.016856213565915823
133,0.017431617996683628,0.016828629414014744,0.00602988578435598,0.017459429800510406,0.01685706852003932
134,0.017461331899870525,0.0168522618090113,0.0060907003723762254,0.017453595995903015,0.0168571500107646
135,0.01744870807636868,0.016845898166524643,0.0060280993665483866,0.01744681131094694,0.016857168171554804
136,0.017390637065876614,0.01678437835565119,0.006062586156820709,0.01745005277916789,0.016857195645570755
137,0.017389630729501896,0.016781126459439594,0.006085042136185097,0.017471758648753166,0.016857142094522715
138,0.017761289283181683,0.017153079649715713,0.006082098013862516,0.017489935737103224,0.01685734000056982
139,0.017380985092710365,0.016773150838685757,0.006078341552479701,0.017509720288217068,0.016857031267136335
140,0.017494804254083923,0.016884884232598724,0.006099199847967336,0.0174633814021945,0.016856995411217213
141,0.01740357485797369,0.016799368444039967,0.006042064040560614,0.01745961280539632,0.01685710856691003
142,0.017376337200403214,0.01676814260920792,0.0060819456156230335,0.01746571995317936,0.016857259906828403
143,0.017448356826648567,0.01683997537827853,0.006083814808252183,0.017455147113651037,0.01685732090845704
144,0.017384192708766823,0.016776659356599503,0.006075333648671706,0.017455461900681257,0.016857328824698925
145,0.01745459832476847,0.01684735421881531,0.006072442414182605,0.017448246013373137,0.016857337206602097
146,0.017517466098070145,0.016906534265162365,0.006109318286744934,0.01746652415022254,0.016857335343956947
147,0.017576876124649338,0.016967556354674427,0.00609319745986299,0.017466701101511717,0.016857294365763664
148,0.017466836806499596,0.016849091248304554,0.006177454608295,0.01747745042666793,0.01685725711286068
149,0.017401107728029743,0.01679247815274831,0.006086294708604162,0.017464599572122097,0.016857260838150978
150,0.017381771778066952,0.016782621091062374,0.005991507109931924,0.017452829517424107,0.016857256647199392
